,date,sub_category,word,freq
4713,2024-10-11,여행/레저,축제,56
4714,2024-10-11,여행/레저,호텔,55
4715,2024-10-11,여행/레저,서울,50
4716,2024-10-11,여행/레저,년,50
4717,2024-10-11,여행/레저,제주,49
4718,2024-10-11,여행/레저,월,47
4719,2024-10-11,여행/레저,만,45
4720,2024-10-11,여행/레저,관광,44
4721,2024-10-11,여행/레저,한국,43
4722,2024-10-11,여행/레저,등,43
4723,2024-10-11,여행/레저,수,42
4724,2024-10-11,여행/레저,시,36
4725,2024-10-11,음식/맛집,일,14
4726,2024-10-11,음식/맛집,억,8
4727,2024-10-11,음식/맛집,흑백,7
4728,2024-10-11,음식/맛집,날,7
4729,2024-10-11,음식/맛집,년,6
4730,2024-10-11,음식/맛집,요리,6
4731,2024-10-11,음식/맛집,요리사,6
4732,2024-10-11,음식/맛집,임산부,6
4733,2024-10-11,음식/맛집,출산,6
4734,2024-10-11,음식/맛집,대표,5
4735,2024-10-11,음식/맛집,출시,5
4736,2024-10-11,음식/맛집,커피,5
4737,2024-10-11,음식/맛집,월,5
4738,2024-10-11,음식/맛집,미국,5
4739,2024-10-11,음식/맛집,등,5
4740,2024-10-11,인권/복지,일,230
4741,2024-10-11,인권/복지,의료,75
4742,2024-10-11,인권/복지,정부,55
4743,2024-10-11,인권/복지,지원,50
4744,2024-10-11,인권/복지,명,48
4745,2024-10-11,인권/복지,토론회,48
4746,2024-10-11,인권/복지,임산부,47
4747,2024-10-11,인권/복지,복지,47
4748,2024-10-11,인권/복지,등,45
4749,2024-10-11,인권/복지,교수,43
4750,2024-10-11,인권/복지,보건,41
4751,2024-10-11,인권/복지,의대,41
4752,2024-10-11,인권/복지,년,39
4753,2024-10-11,인권/복지,의약품,39
4754,2024-10-11,인권/복지,병원,39
4755,2024-10-11,인물,일,302
4756,2024-10-11,인물,씨,222
4757,2024-10-11,인물,상,136
4758,2024-10-11,인물,시,125
4759,2024-10-11,인물,별세,101
4760,2024-10-11,인물,년,70
4761,2024-10-11,인물,오전,64
4762,2024-10-11,인물,대표,48
4763,2024-10-11,인물,한국,46
4764,2024-10-11,인물,동정,43
4765,2024-10-11,인물,참석,42
4766,2024-10-11,인물,한강,41
4767,2024-10-11,인물,분,41
4768,2024-10-11,인물,발인,40
4769,2024-10-11,인물,부친,40
4770,2024-10-11,인터넷/SNS,일,131
4771,2024-10-11,인터넷/SNS,카카오,45
4772,2024-10-11,인터넷/SNS,글로벌,43
4773,2024-10-11,인터넷/SNS,사업,40
4774,2024-10-11,인터넷/SNS,대표,37
4775,2024-10-11,인터넷/SNS,한국,37
4776,2024-10-11,인터넷/SNS,기자,35
4777,2024-10-11,인터넷/SNS,간담회,35
4778,2024-10-11,인터넷/SNS,네이버,31
4779,2024-10-11,인터넷/SNS,컴퍼니,31
4780,2024-10-11,인터넷/SNS,만,30
4781,2024-10-11,인터넷/SNS,마이크로소프트,30
4782,2024-10-11,인터넷/SNS,서비스,29
4783,2024-10-11,인터넷/SNS,서울,29
4784,2024-10-11,인터넷/SNS,월,29
4785,2024-10-11,자동차/시승기,일,245
4786,2024-10-11,자동차/시승기,브랜드,123
4787,2024-10-11,자동차/시승기,차,92
4788,2024-10-11,자동차/시승기,현대차,83
4789,2024-10-11,자동차/시승기,코리아,79
4790,2024-10-11,자동차/시승기,억,79
4791,2024-10-11,자동차/시승기,위,78
4792,2024-10-11,자동차/시승기,전기,70
4793,2024-10-11,자동차/시승기,년,68
4794,2024-10-11,자동차/시승기,대,66
4795,2024-10-11,자동차/시승기,자동차,64
4796,2024-10-11,자동차/시승기,서울,58
4797,2024-10-11,자동차/시승기,글로벌,56
4798,2024-10-11,자동차/시승기,현대자동차,51
4799,2024-10-11,자동차/시승기,서비스,50
4800,2024-10-11,정치일반,일,1421
4801,2024-10-11,정치일반,국민,652
4802,2024-10-11,정치일반,국회,643
4803,2024-10-11,정치일반,의원,596
4804,2024-10-11,정치일반,선거,588
4805,2024-10-11,정치일반,국정,584
4806,2024-10-11,정치일반,위원회,570
4807,2024-10-11,정치일반,감사,560
4808,2024-10-11,정치일반,대통령,552
4809,2024-10-11,정치일반,힘,495
4810,2024-10-11,정치일반,여사,489
4811,2024-10-11,정치일반,대표,486
4812,2024-10-11,정치일반,사전,447
4813,2024-10-11,정치일반,투표,436
4814,2024-10-11,정치일반,윤석열,415
4815,2024-10-11,종교,일,65
4816,2024-10-11,종교,교회,51
4817,2024-10-11,종교,한국,41
4818,2024-10-11,종교,목사,30
4819,2024-10-11,종교,미국,29
4820,2024-10-11,종교,스님,28
4821,2024-10-11,종교,진우,25
4822,2024-10-11,종교,서울,23
4823,2024-10-11,종교,시간,20
4824,2024-10-11,종교,기도,20
4825,2024-10-11,종교,기독교,19
4826,2024-10-11,종교,현지,18
4827,2024-10-11,종교,주년,17
4828,2024-10-11,종교,명,17
4829,2024-10-11,종교,것,17
4830,2024-10-11,중기/벤처,일,297
4831,2024-10-11,중기/벤처,기업,168
4832,2024-10-11,중기/벤처,벤처,128
4833,2024-10-11,중기/벤처,중소기업,80
4834,2024-10-11,중기/벤처,투자,71
4835,2024-10-11,중기/벤처,스타트업,67
4836,2024-10-11,중기/벤처,중소,65
4837,2024-10-11,중기/벤처,지원,65
4838,2024-10-11,중기/벤처,기술,63
4839,2024-10-11,중기/벤처,원,56
4840,2024-10-11,중기/벤처,상공인,52
4841,2024-10-11,중기/벤처,촉진,52
4842,2024-10-11,중기/벤처,대표,49
4843,2024-10-11,중기/벤처,이번,49
4844,2024-10-11,중기/벤처,글로벌,47
4845,2024-10-11,증권,일,1275
4846,2024-10-11,증권,원,846
4847,2024-10-11,증권,만,733
4848,2024-10-11,증권,투자,436
4849,2024-10-11,증권,주,355
4850,2024-10-11,증권,증권,335
4851,2024-10-11,증권,시장,334
4852,2024-10-11,증권,지수,332
4853,2024-10-11,증권,코스피,316
4854,2024-10-11,증권,월,309
4855,2024-10-11,증권,주가,299
4856,2024-10-11,증권,억,267
4857,2024-10-11,증권,미국,260
4858,2024-10-11,증권,매수,260
4859,2024-10-11,증권,것,258
4860,2024-10-11,지역,일,2532
4861,2024-10-11,지역,회,530
4862,2024-10-11,지역,등,529
4863,2024-10-11,지역,시,419
4864,2024-10-11,지역,개최,417
4865,2024-10-11,지역,년,403
4866,2024-10-11,지역,한강,357
4867,2024-10-11,지역,명,352
4868,2024-10-11,지역,전국,316
4869,2024-10-11,지역,지역,313
4870,2024-10-11,지역,이번,303
4871,2024-10-11,지역,월,292
4872,2024-10-11,지역,만,289
4873,2024-10-11,지역,대회,286
4874,2024-10-11,지역,경기,281
4875,2024-10-11,책,한강,1290
4876,2024-10-11,책,노벨,968
4877,2024-10-11,책,문학상,962
4878,2024-10-11,책,수상,679
4879,2024-10-11,책,작가,632
4880,2024-10-11,책,일,467
4881,2024-10-11,책,소설가,422
4882,2024-10-11,책,한국,413
4883,2024-10-11,책,책,241
4884,2024-10-11,책,최초,239
4885,2024-10-11,책,년,224
4886,2024-10-11,책,수상자,177
4887,2024-10-11,책,문학,167
4888,2024-10-11,책,노벨상,165
4889,2024-10-11,책,한국인,162
4890,2024-10-11,컴퓨터,일,69
4891,2024-10-11,컴퓨터,기업,61
4892,2024-10-11,컴퓨터,지능,44
4893,2024-10-11,컴퓨터,인공,43
4894,2024-10-11,컴퓨터,기술,39
4895,2024-10-11,컴퓨터,클라우드,35
4896,2024-10-11,컴퓨터,디지털,35
4897,2024-10-11,컴퓨터,사업,32
4898,2024-10-11,컴퓨터,글로벌,30
4899,2024-10-11,컴퓨터,서비스,29
4900,2024-10-11,컴퓨터,생성,28
4901,2024-10-11,컴퓨터,혁신,27
4902,2024-10-11,컴퓨터,개발,22
4903,2024-10-11,컴퓨터,원,21
4904,2024-10-11,컴퓨터,관리,20
4905,2024-10-11,통신/뉴미디어,일,90
4906,2024-10-11,통신/뉴미디어,년,52
4907,2024-10-11,통신/뉴미디어,한국,46
4908,2024-10-11,통신/뉴미디어,지능,44
4909,2024-10-11,통신/뉴미디어,인공,39
4910,2024-10-11,통신/뉴미디어,클라우드,36
4911,2024-10-11,통신/뉴미디어,원,34
4912,2024-10-11,통신/뉴미디어,기술,34
4913,2024-10-11,통신/뉴미디어,기업,31
4914,2024-10-11,통신/뉴미디어,개발,29
4915,2024-10-11,통신/뉴미디어,사업,28
4916,2024-10-11,통신/뉴미디어,자회사,27
4917,2024-10-11,통신/뉴미디어,억,26
4918,2024-10-11,통신/뉴미디어,스마트,26
4919,2024-10-11,통신/뉴미디어,통신,24
4920,2024-10-11,패션/뷰티,일,74
4921,2024-10-11,패션/뷰티,뷰티,61
4922,2024-10-11,패션/뷰티,브랜드,53
4923,2024-10-11,패션/뷰티,부스,44
4924,2024-10-11,패션/뷰티,서울,43
4925,2024-10-11,패션/뷰티,오후,38
4926,2024-10-11,패션/뷰티,동대문디자인플라자,38
4927,2024-10-11,패션/뷰티,컬리뷰티페스타,35
4928,2024-10-11,패션/뷰티,포토,35
4929,2024-10-11,패션/뷰티,중구,35
4930,2024-10-11,패션/뷰티,참여,31
4931,2024-10-11,패션/뷰티,이벤트,28
4932,2024-10-11,패션/뷰티,컬리,21
4933,2024-10-11,패션/뷰티,페스타,19
4934,2024-10-11,패션/뷰티,관람객,18
4935,2024-10-11,행정,일,352
4936,2024-10-11,행정,한국,79
4937,2024-10-11,행정,북한,77
4938,2024-10-11,행정,장관,73
4939,2024-10-11,행정,서울,69
4940,2024-10-11,행정,회의,61
4941,2024-10-11,행정,주,55
4942,2024-10-11,행정,위원회,50
4943,2024-10-11,행정,등,49
4944,2024-10-11,행정,개최,49
4945,2024-10-11,행정,월,48
4946,2024-10-11,행정,년,44
4947,2024-10-11,행정,협력,44
4948,2024-10-11,행정,명,43
4949,2024-10-11,행정,것,40
4950,2024-10-11,환경,일,155
4951,2024-10-11,환경,환경,51
4952,2024-10-11,환경,년,40
4953,2024-10-11,환경,전국,39
4954,2024-10-11,환경,도,38
4955,2024-10-11,환경,시화호,37
4956,2024-10-11,환경,지역,35
4957,2024-10-11,환경,등,30
4958,2024-10-11,환경,기후,28
4959,2024-10-11,환경,기온,26
4960,2024-10-11,환경,사업,25
4961,2024-10-11,환경,탄소,24
4962,2024-10-11,환경,세계,24
4963,2024-10-11,환경,것,23
4964,2024-10-11,환경,아침,23
4965,2024-10-12,IT 일반,일,39
4966,2024-10-12,IT 일반,디지털,19
4967,2024-10-12,IT 일반,서울,18
4968,2024-10-12,IT 일반,등,14
4969,2024-10-12,IT 일반,헬스케어,14
4970,2024-10-12,IT 일반,원,13
4971,2024-10-12,IT 일반,수,13
4972,2024-10-12,IT 일반,혁신,13
4973,2024-10-12,IT 일반,것,12
4974,2024-10-12,IT 일반,년,12
4975,2024-10-12,IT 일반,사람,11
4976,2024-10-12,IT 일반,기업,11
4977,2024-10-12,IT 일반,나,11
4978,2024-10-12,IT 일반,공개,10
4979,2024-10-12,IT 일반,코엑스,10
4980,2024-10-12,건강정보,건강,32
4981,2024-10-12,건강정보,질환,16
4982,2024-10-12,건강정보,수,14
4983,2024-10-12,건강정보,것,14
4984,2024-10-12,건강정보,사람,13
4985,2024-10-12,건강정보,때,13
4986,2024-10-12,건강정보,등,13
4987,2024-10-12,건강정보,뇌,13
4988,2024-10-12,건강정보,일,12
4989,2024-10-12,건강정보,증상,11
4990,2024-10-12,건강정보,년,10
4991,2024-10-12,건강정보,환자,10
4992,2024-10-12,건강정보,만,9
4993,2024-10-12,건강정보,연구,9
4994,2024-10-12,건강정보,폐,8
4995,2024-10-12,게임/리뷰,게임,30
4996,2024-10-12,게임/리뷰,일,20
4997,2024-10-12,게임/리뷰,시부야,18
4998,2024-10-12,게임/리뷰,몬스터 헌터,12
4999,2024-10-12,게임/리뷰,나우,12
5000,2024-10-12,게임/리뷰,서비스,11
5001,2024-10-12,게임/리뷰,대상,10
5002,2024-10-12,게임/리뷰,신규,10
5003,2024-10-12,게임/리뷰,오프라인,9
5004,2024-10-12,게임/리뷰,팬,9
5005,2024-10-12,게임/리뷰,모바일,8
5006,2024-10-12,게임/리뷰,중,8
5007,2024-10-12,게임/리뷰,파이널 판타지 14,8
5008,2024-10-12,게임/리뷰,개발,7
5009,2024-10-12,게임/리뷰,만,7
5010,2024-10-12,경제 일반,일,251
5011,2024-10-12,경제 일반,주,123
5012,2024-10-12,경제 일반,원,117
5013,2024-10-12,경제 일반,등,116
5014,2024-10-12,경제 일반,만,98
5015,2024-10-12,경제 일반,년,83
5016,2024-10-12,경제 일반,월,77
5017,2024-10-12,경제 일반,것,70
5018,2024-10-12,경제 일반,억,61
5019,2024-10-12,경제 일반,명,60
5020,2024-10-12,경제 일반,미국,46
5021,2024-10-12,경제 일반,서울,45
5022,2024-10-12,경제 일반,수,44
5023,2024-10-12,경제 일반,회장,44
5024,2024-10-12,경제 일반,투자,42
5025,2024-10-12,공연/전시,일,33
5026,2024-10-12,공연/전시,예술,13
5027,2024-10-12,공연/전시,공연,10
5028,2024-10-12,공연/전시,문화,10
5029,2024-10-12,공연/전시,월,10
5030,2024-10-12,공연/전시,서울,8
5031,2024-10-12,공연/전시,연극,8
5032,2024-10-12,공연/전시,부산,7
5033,2024-10-12,공연/전시,위,7
5034,2024-10-12,공연/전시,한국,7
5035,2024-10-12,공연/전시,등,6
5036,2024-10-12,공연/전시,콘서트,5
5037,2024-10-12,공연/전시,극장,5
5038,2024-10-12,공연/전시,번,5
5039,2024-10-12,공연/전시,년,5
5040,2024-10-12,과학 일반,혜성,13
5041,2024-10-12,과학 일반,일,10
5042,2024-10-12,과학 일반,년,9
5043,2024-10-12,과학 일반,양자,8
5044,2024-10-12,과학 일반,우주,8
5045,2024-10-12,과학 일반,지구,7
5046,2024-10-12,과학 일반,미국,7
5047,2024-10-12,과학 일반,분야,6
5048,2024-10-12,과학 일반,등,6
5049,2024-10-12,과학 일반,수,6
5050,2024-10-12,과학 일반,빈대,6
5051,2024-10-12,과학 일반,것,5
5052,2024-10-12,과학 일반,폭풍,5
5053,2024-10-12,과학 일반,사람,5
5054,2024-10-12,과학 일반,북한,5
5055,2024-10-12,교육,일,137
5056,2024-10-12,교육,후보,113
5057,2024-10-12,교육,서울,85
5058,2024-10-12,교육,선거,75
5059,2024-10-12,교육,교육감,74
5060,2024-10-12,교육,시험,62
5061,2024-10-12,교육,사전,61
5062,2024-10-12,교육,보궐,60
5063,2024-10-12,교육,투표,59
5064,2024-10-12,교육,오전,54
5065,2024-10-12,교육,진보,54
5066,2024-10-12,교육,정근,53
5067,2024-10-12,교육,서울시,51
5068,2024-10-12,교육,보선,47
5069,2024-10-12,교육,논술,47
5070,2024-10-12,국방/외교,북한,93
5071,2024-10-12,국방/외교,일,60
5072,2024-10-12,국방/외교,한국,45
5073,2024-10-12,국방/외교,무인기,43
5074,2024-10-12,국방/외교,주장,43
5075,2024-10-12,국방/외교,침투,40
5076,2024-10-12,국방/외교,평양,39
5077,2024-10-12,국방/외교,것,27
5078,2024-10-12,국방/외교,개,23
5079,2024-10-12,국방/외교,미국,22
5080,2024-10-12,국방/외교,대사,21
5081,2024-10-12,국방/외교,살포,21
5082,2024-10-12,국방/외교,풍선,19
5083,2024-10-12,국방/외교,외교,18
5084,2024-10-12,국방/외교,전단,18
5085,2024-10-12,국회/정당,일,267
5086,2024-10-12,국회/정당,대표,203
5087,2024-10-12,국회/정당,부산,183
5088,2024-10-12,국회/정당,국민,165
5089,2024-10-12,국회/정당,금정구,147
5090,2024-10-12,국회/정당,한동훈,140
5091,2024-10-12,국회/정당,힘,137
5092,2024-10-12,국회/정당,이재명,127
5093,2024-10-12,국회/정당,후보,116
5094,2024-10-12,국회/정당,선거,92
5095,2024-10-12,국회/정당,더불어민주당,90
5096,2024-10-12,국회/정당,금정,88
5097,2024-10-12,국회/정당,국회,71
5098,2024-10-12,국회/정당,김,71
5099,2024-10-12,국회/정당,보궐,66
5100,2024-10-12,글로벌 경제,일,47
5101,2024-10-12,글로벌 경제,중국,45
5102,2024-10-12,글로벌 경제,정부,26
5103,2024-10-12,글로벌 경제,테슬라,25
5104,2024-10-12,글로벌 경제,미국,23
5105,2024-10-12,글로벌 경제,현지,22
5106,2024-10-12,글로벌 경제,시간,22
5107,2024-10-12,글로벌 경제,증시,22
5108,2024-10-12,글로벌 경제,발행,22
5109,2024-10-12,글로벌 경제,국채,20
5110,2024-10-12,글로벌 경제,뉴욕,19
5111,2024-10-12,글로벌 경제,달러,16
5112,2024-10-12,글로벌 경제,부채,16
5113,2024-10-12,글로벌 경제,특별,15
5114,2024-10-12,글로벌 경제,택시,14
5115,2024-10-12,금융,금리,36
5116,2024-10-12,금융,금융,32
5117,2024-10-12,금융,대출,23
5118,2024-10-12,금융,일,20
5119,2024-10-12,금융,인하,19
5120,2024-10-12,금융,만,19
5121,2024-10-12,금융,기준,17
5122,2024-10-12,금융,년,17
5123,2024-10-12,금융,등,16
5124,2024-10-12,금융,원,16
5125,2024-10-12,금융,투자,14
5126,2024-10-12,금융,배우자,13
5127,2024-10-12,금융,것,12
5128,2024-10-12,금융,요리사,12
5129,2024-10-12,금융,한국은행,11
5130,2024-10-12,날씨,날씨,76
5131,2024-10-12,날씨,도,62
5132,2024-10-12,날씨,일교차,54
5133,2024-10-12,날씨,가을,44
5134,2024-10-12,날씨,기온,44
5135,2024-10-12,날씨,낮,43
5136,2024-10-12,날씨,전국,40
5137,2024-10-12,날씨,일,36
5138,2024-10-12,날씨,주말,33
5139,2024-10-12,날씨,안개,32
5140,2024-10-12,날씨,아침,30
5141,2024-10-12,날씨,오늘,26
5142,2024-10-12,날씨,내륙,24
5143,2024-10-12,날씨,캐스터,22
5144,2024-10-12,날씨,오전,19
5145,2024-10-12,노동,일,53
5146,2024-10-12,노동,시장,26
5147,2024-10-12,노동,경기,24
5148,2024-10-12,노동,개최,19
5149,2024-10-12,노동,포천시,14
5150,2024-10-12,노동,년,12
5151,2024-10-12,노동,명,12
5152,2024-10-12,노동,회,11
5153,2024-10-12,노동,날,10
5154,2024-10-12,노동,건강,10
5155,2024-10-12,노동,의정부시,10
5156,2024-10-12,노동,양주시,9
5157,2024-10-12,노동,현,8
5158,2024-10-12,노동,행사,8
5159,2024-10-12,노동,교육,8
5160,2024-10-12,대통령실,대통령,113
5161,2024-10-12,대통령실,정상,94
5162,2024-10-12,대통령실,회의,89
5163,2024-10-12,대통령실,일,78
5164,2024-10-12,대통령실,한미일,74
5165,2024-10-12,대통령실,윤석열,59
5166,2024-10-12,대통령실,북한,58
5167,2024-10-12,대통령실,미국,56
5168,2024-10-12,대통령실,신원식,54
5169,2024-10-12,대통령실,연내,52
5170,2024-10-12,대통령실,바이든,51
5171,2024-10-12,대통령실,개최,49
5172,2024-10-12,대통령실,것,46
5173,2024-10-12,대통령실,대통령실,43
5174,2024-10-12,대통령실,무인기,31
5175,2024-10-12,모바일,애플,10
5176,2024-10-12,모바일,출시,6
5177,2024-10-12,모바일,미국,5
5178,2024-10-12,모바일,링,5
5179,2024-10-12,모바일,전망,5
5180,2024-10-12,모바일,직원,4
5181,2024-10-12,모바일,제한,4
5182,2024-10-12,모바일,스마트,4
5183,2024-10-12,모바일,소셜,3
5184,2024-10-12,모바일,미디어,3
5185,2024-10-12,모바일,사용,3
5186,2024-10-12,모바일,국가,3
5187,2024-10-12,모바일,노동,3
5188,2024-10-12,모바일,관계,3
5189,2024-10-12,모바일,규모,3
5190,2024-10-12,부동산,아파트,49
5191,2024-10-12,부동산,부동산,41
5192,2024-10-12,부동산,분양,36
5193,2024-10-12,부동산,만,31
5194,2024-10-12,부동산,서울,30
5195,2024-10-12,부동산,일,29
5196,2024-10-12,부동산,원,20
5197,2024-10-12,부동산,등,18
5198,2024-10-12,부동산,월,18
5199,2024-10-12,부동산,년,18
5200,2024-10-12,부동산,단지,17
5201,2024-10-12,부동산,송일국,15
5202,2024-10-12,부동산,가구,14
5203,2024-10-12,부동산,거래,13
5204,2024-10-12,부동산,건축,13
5205,2024-10-12,북한,북한,182
5206,2024-10-12,북한,무인기,97
5207,2024-10-12,북한,일,95
5208,2024-10-12,북한,평양,80
5209,2024-10-12,북한,침투,73
5210,2024-10-12,북한,주장,56
5211,2024-10-12,북한,한국,55
5212,2024-10-12,북한,풍선,48
5213,2024-10-12,북한,개,45
5214,2024-10-12,북한,쓰레기,40
5215,2024-10-12,북한,살포,39
5216,2024-10-12,북한,전단,30
5217,2024-10-12,북한,노동당,29
5218,2024-10-12,북한,노동신문,28
5219,2024-10-12,북한,주민,28
5220,2024-10-12,사건사고,일,235
5221,2024-10-12,사건사고,대,221
5222,2024-10-12,사건사고,씨,105
5223,2024-10-12,사건사고,경찰,101
5224,2024-10-12,사건사고,시,97
5225,2024-10-12,사건사고,분,96
5226,2024-10-12,사건사고,명,77
5227,2024-10-12,사건사고,등,72
5228,2024-10-12,사건사고,혐의,68
5229,2024-10-12,사건사고,원,63
5230,2024-10-12,사건사고,수사,59
5231,2024-10-12,사건사고,년,56
5232,2024-10-12,사건사고,억,54
5233,2024-10-12,사건사고,만,50
5234,2024-10-12,사건사고,오전,49
5235,2024-10-12,사회 일반,일,672
5236,2024-10-12,사회 일반,한강,293
5237,2024-10-12,사회 일반,대,268
5238,2024-10-12,사회 일반,등,214
5239,2024-10-12,사회 일반,년,213
5240,2024-10-12,사회 일반,명,207
5241,2024-10-12,사회 일반,서울,201
5242,2024-10-12,사회 일반,작가,174
5243,2024-10-12,사회 일반,노벨,166
5244,2024-10-12,사회 일반,씨,166
5245,2024-10-12,사회 일반,문학상,154
5246,2024-10-12,사회 일반,수상,150
5247,2024-10-12,사회 일반,시,135
5248,2024-10-12,사회 일반,경찰,132
5249,2024-10-12,사회 일반,만,122
5250,2024-10-12,산업/재계,일,122
5251,2024-10-12,산업/재계,회장,65
5252,2024-10-12,산업/재계,원,47
5253,2024-10-12,산업/재계,씨,38
5254,2024-10-12,산업/재계,만,37
5255,2024-10-12,산업/재계,미국,36
5256,2024-10-12,산업/재계,것,35
5257,2024-10-12,산업/재계,고려아연,34
5258,2024-10-12,산업/재계,등,32
5259,2024-10-12,산업/재계,이재용,31
5260,2024-10-12,산업/재계,서울,29
5261,2024-10-12,산업/재계,주,28
5262,2024-10-12,산업/재계,최태원,28
5263,2024-10-12,산업/재계,차녀,28
5264,2024-10-12,산업/재계,삼성전자,27
5265,2024-10-12,생활경제,커피,71
5266,2024-10-12,생활경제,일,62
5267,2024-10-12,생활경제,청춘,53
5268,2024-10-12,생활경제,페스티벌,44
5269,2024-10-12,생활경제,잠실,25
5270,2024-10-12,생활경제,서울,24
5271,2024-10-12,생활경제,등,24
5272,2024-10-12,생활경제,가을,20
5273,2024-10-12,생활경제,광장,20
5274,2024-10-12,생활경제,주,19
5275,2024-10-12,생활경제,잔디,18
5276,2024-10-12,생활경제,국내,17
5277,2024-10-12,생활경제,최대,14
5278,2024-10-12,생활경제,제품,14
5279,2024-10-12,생활경제,롯데월드,14
5280,2024-10-12,생활문화 일반,일,167
5281,2024-10-12,생활문화 일반,한강,148
5282,2024-10-12,생활문화 일반,문학상,92
5283,2024-10-12,생활문화 일반,수상,81
5284,2024-10-12,생활문화 일반,노벨,80
5285,2024-10-12,생활문화 일반,작가,76
5286,2024-10-12,생활문화 일반,년,70
5287,2024-10-12,생활문화 일반,한국,51
5288,2024-10-12,생활문화 일반,월,40
5289,2024-10-12,생활문화 일반,사람,39
5290,2024-10-12,생활문화 일반,것,35
5291,2024-10-12,생활문화 일반,최초,32
5292,2024-10-12,생활문화 일반,중,31
5293,2024-10-12,생활문화 일반,세계,31
5294,2024-10-12,생활문화 일반,회,30
5295,2024-10-12,식품/의료,의료,8
5296,2024-10-12,식품/의료,일,7
5297,2024-10-12,식품/의료,건강,6
5298,2024-10-12,식품/의료,개,6
5299,2024-10-12,식품/의료,샤워,6
5300,2024-10-12,식품/의료,때,5
5301,2024-10-12,식품/의료,등,5
5302,2024-10-12,식품/의료,중,5
5303,2024-10-12,식품/의료,미숙아,5
5304,2024-10-12,식품/의료,정원,4
5305,2024-10-12,식품/의료,만,4
5306,2024-10-12,식품/의료,사람,4
5307,2024-10-12,식품/의료,인도,4
5308,2024-10-12,식품/의료,지원,4
5309,2024-10-12,식품/의료,소변,4
5310,2024-10-12,언론,한강,5
5311,2024-10-12,언론,한국,4
5312,2024-10-12,언론,문화,4
5313,2024-10-12,언론,징수,3
5314,2024-10-12,언론,약관,3
5315,2024-10-12,언론,일,3
5316,2024-10-12,언론,노벨,3
5317,2024-10-12,언론,인사동,2
5318,2024-10-12,언론,백,2
5319,2024-10-12,언론,년,2
5320,2024-10-12,언론,전,2
5321,2024-10-12,언론,사진,2
5322,2024-10-12,언론,수신료,2
5323,2024-10-12,언론,정부,2
5324,2024-10-12,언론,통합,2
5325,2024-10-12,여행/레저,여행,14
5326,2024-10-12,여행/레저,문화,10
5327,2024-10-12,여행/레저,일,10
5328,2024-10-12,여행/레저,한국,8
5329,2024-10-12,여행/레저,경주,7
5330,2024-10-12,여행/레저,마을,7
5331,2024-10-12,여행/레저,국립여성사전시관,6
5332,2024-10-12,여행/레저,등,6
5333,2024-10-12,여행/레저,축제,6
5334,2024-10-12,여행/레저,일본,5
5335,2024-10-12,여행/레저,체험,5
5336,2024-10-12,여행/레저,시장,5
5337,2024-10-12,여행/레저,역사,4
5338,2024-10-12,여행/레저,나,4
5339,2024-10-12,여행/레저,프랑스,4
5340,2024-10-12,음식/맛집,와인,9
5341,2024-10-12,음식/맛집,요리,6
5342,2024-10-12,음식/맛집,요리사,6
5343,2024-10-12,음식/맛집,시,6
5344,2024-10-12,음식/맛집,줄,5
5345,2024-10-12,음식/맛집,흑백,5
5346,2024-10-12,음식/맛집,커피,5
5347,2024-10-12,음식/맛집,중,4
5348,2024-10-12,음식/맛집,코리아,4
5349,2024-10-12,음식/맛집,새벽,4
5350,2024-10-12,음식/맛집,분,4
5351,2024-10-12,음식/맛집,식당,4
5352,2024-10-12,음식/맛집,앞,4
5353,2024-10-12,음식/맛집,명,3
5354,2024-10-12,음식/맛집,음식,3
5355,2024-10-12,인권/복지,일,18
5356,2024-10-12,인권/복지,수면,9
5357,2024-10-12,인권/복지,한강,8
5358,2024-10-12,인권/복지,질환,8
5359,2024-10-12,인권/복지,알레르기,6
5360,2024-10-12,인권/복지,치과,6
5361,2024-10-12,인권/복지,것,5
5362,2024-10-12,인권/복지,환자,5
5363,2024-10-12,인권/복지,신경,5
5364,2024-10-12,인권/복지,한국,5
5365,2024-10-12,인권/복지,수,4
5366,2024-10-12,인권/복지,피부,4
5367,2024-10-12,인권/복지,등,4
5368,2024-10-12,인권/복지,학년,4
5369,2024-10-12,인권/복지,국내,4
5370,2024-10-12,인물,일,53
5371,2024-10-12,인물,씨,50
5372,2024-10-12,인물,상,42
5373,2024-10-12,인물,한국,29
5374,2024-10-12,인물,별세,28
5375,2024-10-12,인물,부친,19
5376,2024-10-12,인물,시,19
5377,2024-10-12,인물,문학상,19
5378,2024-10-12,인물,발인,17
5379,2024-10-12,인물,서울,16
5380,2024-10-12,인물,년,15
5381,2024-10-12,인물,오전,14
5382,2024-10-12,인물,부고,13
5383,2024-10-12,인물,겸,12
5384,2024-10-12,인물,장례식장,12
5385,2024-10-12,인터넷/SNS,수,5
5386,2024-10-12,인터넷/SNS,서비스,5
5387,2024-10-12,인터넷/SNS,배달,4
5388,2024-10-12,인터넷/SNS,앱,4
5389,2024-10-12,인터넷/SNS,광고,4
5390,2024-10-12,인터넷/SNS,작품,4
5391,2024-10-12,인터넷/SNS,온라인,3
5392,2024-10-12,인터넷/SNS,플랫폼,3
5393,2024-10-12,인터넷/SNS,임영웅,3
5394,2024-10-12,인터넷/SNS,쿠팡,3
5395,2024-10-12,인터넷/SNS,하나은행,3
